Site_ID	Latitude	Longitude	Elevation_in_Meters	State	Species_ID	Genus	Species	Common_Name	Kingdom	Individual_ID	Phenophase_ID	Phenophase_Description	First_Yes_Year	First_Yes_Month	First_Yes_Day	First_Yes_DOY	First_Yes_Julian_Date	NumDays_Since_Prior_No	Last_Yes_Year	Last_Yes_Month	Last_Yes_Day	Last_Yes_DOY	Last_Yes_Julian_Date	NumDays_Until_Next_No
25063	36.060001	-118.919998	2027	Shandong Sheng	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	118893	457	Insect consumption	2017	7	16	197	2457951	10	2017	7	16	197	2457951	7
25063	36.060001	-118.919998	2027	Shandong Sheng	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	118893	457	Insect consumption	2017	8	4	216	2457970	12	2017	8	4	216	2457970	7
25063	36.060001	-118.919998	2027	Shandong Sheng	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	118893	542	Feeding (or foraging)	2017	2	9	40	2457794	-9999	2017	2	9	40	2457794	6
25063	36.060001	-118.919998	2027	Shandong Sheng	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	118893	542	Feeding (or foraging)	2017	3	16	75	2457829	8	2017	3	16	75	2457829	3
25063	36.060001	-118.919998	2027	Shandong Sheng	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	118893	542	Feeding (or foraging)	2017	7	16	197	2457951	10	2017	7	16	197	2457951	7
25063	36.060001	-118.919998	2027	Shandong Sheng	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	118893	542	Feeding (or foraging)	2017	8	4	216	2457970	12	2017	8	4	216	2457970	7
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	292	Live individuals	2017	1	16	16	2457770	-9999	2017	2	7	38	2457792	2
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	292	Live individuals	2017	2	16	47	2457801	7	2017	3	9	68	2457822	1
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	292	Live individuals	2017	3	14	73	2457827	4	2017	3	14	73	2457827	2
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	292	Live individuals	2017	3	27	86	2457840	11	2017	3	27	86	2457840	-9999
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	293	Calls or song (birds)	2017	1	16	16	2457770	-9999	2017	2	7	38	2457792	2
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	293	Calls or song (birds)	2017	2	16	47	2457801	7	2017	2	23	54	2457808	5
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	293	Calls or song (birds)	2017	3	9	68	2457822	9	2017	3	9	68	2457822	1
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	293	Calls or song (birds)	2017	3	14	73	2457827	4	2017	3	14	73	2457827	2
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	295	Territorial individuals (birds)	2017	3	27	86	2457840	11	2017	3	27	86	2457840	-9999
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	310	Fruit/seed consumption	2017	1	16	16	2457770	-9999	2017	1	16	16	2457770	8
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	310	Fruit/seed consumption	2017	2	21	52	2457806	12	2017	2	23	54	2457808	5
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	311	Nut gathering	2017	1	16	16	2457770	-9999	2017	1	16	16	2457770	8
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	311	Nut gathering	2017	2	21	52	2457806	12	2017	2	23	54	2457808	5
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	311	Nut gathering	2017	3	9	68	2457822	9	2017	3	9	68	2457822	1
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	311	Nut gathering	2017	3	14	73	2457827	4	2017	3	14	73	2457827	2
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	311	Nut gathering	2017	3	27	86	2457840	6	2017	3	27	86	2457840	-9999
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	446	Feeding	2017	1	16	16	2457770	-9999	2017	1	24	24	2457778	2
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	446	Feeding	2017	2	2	33	2457787	7	2017	2	2	33	2457787	-9999
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	457	Insect consumption	2017	1	16	16	2457770	-9999	2017	1	16	16	2457770	8
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	458	Individuals at a feeding station	2017	1	16	16	2457770	-9999	2017	1	24	24	2457778	2
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	542	Feeding (or foraging)	2017	2	16	47	2457801	-9999	2017	2	21	52	2457806	2
25097	37.362049	-122.127144	106	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119673	542	Feeding (or foraging)	2017	3	9	68	2457822	9	2017	3	9	68	2457822	1
25118	36.223385	-118.82943	602	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119916	292	Live individuals	2017	1	24	24	2457778	-9999	2017	10	18	291	2458045	-9999
25118	36.223385	-118.82943	602	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119916	293	Calls or song (birds)	2017	1	24	24	2457778	-9999	2017	10	18	291	2458045	-9999
25118	36.223385	-118.82943	602	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119916	457	Insect consumption	2017	3	10	69	2457823	10	2017	3	10	69	2457823	7
25118	36.223385	-118.82943	602	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	119916	542	Feeding (or foraging)	2017	3	10	69	2457823	10	2017	3	10	69	2457823	7
26679	37.361771	-122.12928	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135324	292	Live individuals	2017	4	21	111	2457865	-9999	2017	6	20	171	2457925	-9999
26679	37.361771	-122.12928	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135324	293	Calls or song (birds)	2017	4	28	118	2457872	7	2017	5	5	125	2457879	7
26679	37.361771	-122.12928	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135324	293	Calls or song (birds)	2017	6	2	153	2457907	7	2017	6	2	153	2457907	7
26679	37.361771	-122.12928	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135324	293	Calls or song (birds)	2017	6	16	167	2457921	7	2017	6	20	171	2457925	-9999
26679	37.361771	-122.12928	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135324	295	Territorial individuals (birds)	2017	4	21	111	2457865	-9999	2017	4	21	111	2457865	7
26679	37.361771	-122.12928	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135324	295	Territorial individuals (birds)	2017	5	26	146	2457900	7	2017	5	26	146	2457900	7
26679	37.361771	-122.12928	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135324	296	Mating (male on top)	2017	4	21	111	2457865	-9999	2017	4	21	111	2457865	7
26679	37.361771	-122.12928	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135324	457	Insect consumption	2017	4	21	111	2457865	-9999	2017	4	21	111	2457865	7
26680	37.361797	-122.129303	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135325	292	Live individuals	2017	4	19	109	2457863	-9999	2017	6	21	172	2457926	-9999
26680	37.361797	-122.129303	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135325	293	Calls or song (birds)	2017	5	3	123	2457877	7	2017	6	6	157	2457911	9
26680	37.361797	-122.129303	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135325	293	Calls or song (birds)	2017	6	21	172	2457926	6	2017	6	21	172	2457926	-9999
26680	37.361797	-122.129303	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135325	295	Territorial individuals (birds)	2017	5	31	151	2457905	6	2017	5	31	151	2457905	6
26680	37.361797	-122.129303	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135325	295	Territorial individuals (birds)	2017	6	21	172	2457926	6	2017	6	21	172	2457926	-9999
26680	37.361797	-122.129303	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135325	298	Occupied nest	2017	4	26	116	2457870	7	2017	6	15	166	2457920	6
26680	37.361797	-122.129303	113	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	135325	304	Nestlings (altricial birds)	2017	5	31	151	2457905	6	2017	6	15	166	2457920	6
27054	35.78429	-81.303589	303	NC	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	137779	292	Live individuals	2017	5	15	135	2457889	-9999	2017	5	15	135	2457889	-9999
27054	35.78429	-81.303589	303	NC	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	137779	297	Nest building (birds)	2017	5	15	135	2457889	-9999	2017	5	15	135	2457889	-9999
27054	35.78429	-81.303589	303	NC	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	137779	311	Nut gathering	2017	5	15	135	2457889	-9999	2017	5	15	135	2457889	-9999
27054	35.78429	-81.303589	303	NC	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	137779	457	Insect consumption	2017	5	15	135	2457889	-9999	2017	5	15	135	2457889	-9999
27544	39.008678	-121.046288	501	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	142450	292	Live individuals	2017	8	15	227	2457981	-9999	2017	8	23	235	2457989	-9999
27544	39.008678	-121.046288	501	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	142450	293	Calls or song (birds)	2017	8	15	227	2457981	-9999	2017	8	23	235	2457989	-9999
27544	39.008678	-121.046288	501	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	142450	295	Territorial individuals (birds)	2017	8	23	235	2457989	-9999	2017	8	23	235	2457989	-9999
27544	39.008678	-121.046288	501	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	142450	340	Courtship 	2017	8	23	235	2457989	8	2017	8	23	235	2457989	-9999
27544	39.008678	-121.046288	501	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	142450	457	Insect consumption	2017	8	15	227	2457981	-9999	2017	8	15	227	2457981	8
27544	39.008678	-121.046288	501	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	142450	542	Feeding (or foraging)	2017	8	15	227	2457981	-9999	2017	8	15	227	2457981	8
28073	37.924835	-91.840584	235	MO	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	145299	292	Live individuals	2017	10	1	274	2458028	-9999	2017	10	1	274	2458028	-9999
28073	37.924835	-91.840584	235	MO	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	145299	310	Fruit/seed consumption	2017	10	1	274	2458028	-9999	2017	10	1	274	2458028	-9999
28073	37.924835	-91.840584	235	MO	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	145299	458	Individuals at a feeding station	2017	10	1	274	2458028	-9999	2017	10	1	274	2458028	-9999
28073	37.924835	-91.840584	235	MO	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	145299	542	Feeding (or foraging)	2017	10	1	274	2458028	-9999	2017	10	1	274	2458028	-9999
28343	38.820389	-121.245377	91	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	147381	292	Live individuals	2017	10	19	292	2458046	-9999	2017	10	19	292	2458046	-9999
28343	38.820389	-121.245377	91	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	147381	311	Nut gathering	2017	10	19	292	2458046	-9999	2017	10	19	292	2458046	-9999
28343	38.820389	-121.245377	91	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	147381	542	Feeding (or foraging)	2017	10	19	292	2458046	-9999	2017	10	19	292	2458046	-9999
6213	34.156467	-118.73069	304	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	66431	292	Live individuals	2018	11	30	334	2458453	-9999	2018	12	21	355	2458474	-9999
6213	34.156467	-118.73069	304	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	66431	293	Calls or song (birds)	2018	11	30	334	2458453	-9999	2018	12	21	355	2458474	-9999
6213	34.156467	-118.73069	304	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	66431	457	Insect consumption	2018	11	30	334	2458453	-9999	2018	11	30	334	2458453	8
6213	34.156467	-118.73069	304	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	66431	542	Feeding (or foraging)	2018	11	30	334	2458453	-9999	2018	11	30	334	2458453	8
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2018	2	1	32	2458151	2	2018	2	1	32	2458151	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2018	2	8	39	2458158	2	2018	2	8	39	2458158	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2018	2	15	46	2458165	2	2018	2	27	58	2458177	2
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2018	3	8	67	2458186	2	2018	3	8	67	2458186	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2018	4	24	114	2458233	33	2018	5	4	124	2458243	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2018	5	18	138	2458257	7	2018	6	1	152	2458271	6
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2018	6	8	159	2458278	1	2018	7	10	191	2458310	2
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2018	7	18	199	2458318	2	2018	7	18	199	2458318	1
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2018	7	23	204	2458323	4	2018	7	25	206	2458325	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2018	8	1	213	2458332	2	2018	10	3	276	2458395	-9999
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2018	2	1	32	2458151	2	2018	2	1	32	2458151	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2018	2	15	46	2458165	2	2018	2	15	46	2458165	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2018	4	24	114	2458233	33	2018	4	24	114	2458233	10
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2018	5	18	138	2458257	7	2018	5	25	145	2458264	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2018	6	7	158	2458277	6	2018	6	8	159	2458278	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2018	6	22	173	2458292	7	2018	6	22	173	2458292	18
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2018	7	25	206	2458325	2	2018	7	25	206	2458325	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2018	8	1	213	2458332	2	2018	10	3	276	2458395	-9999
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	295	Territorial individuals (birds)	2018	5	18	138	2458257	7	2018	5	18	138	2458257	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	295	Territorial individuals (birds)	2018	7	10	191	2458310	18	2018	7	10	191	2458310	2
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	295	Territorial individuals (birds)	2018	7	19	200	2458319	1	2018	7	25	206	2458325	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	295	Territorial individuals (birds)	2018	8	1	213	2458332	2	2018	8	8	220	2458339	-9999
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	297	Nest building (birds)	2018	2	8	39	2458158	2	2018	2	8	39	2458158	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	297	Nest building (birds)	2018	2	15	46	2458165	2	2018	2	15	46	2458165	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	297	Nest building (birds)	2018	3	8	67	2458186	2	2018	3	8	67	2458186	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	297	Nest building (birds)	2018	8	8	220	2458339	2	2018	8	8	220	2458339	56
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	298	Occupied nest	2018	2	1	32	2458151	2	2018	2	1	32	2458151	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	298	Occupied nest	2018	5	4	124	2458243	10	2018	5	4	124	2458243	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	298	Occupied nest	2018	6	1	152	2458271	7	2018	6	7	158	2458277	1
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	298	Occupied nest	2018	6	15	166	2458285	7	2018	6	15	166	2458285	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	298	Occupied nest	2018	8	8	220	2458339	2	2018	8	8	220	2458339	56
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	304	Nestlings (altricial birds)	2018	6	7	158	2458277	6	2018	6	7	158	2458277	1
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	311	Nut gathering	2018	7	18	199	2458318	2	2018	7	18	199	2458318	1
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	311	Nut gathering	2018	7	25	206	2458325	6	2018	7	25	206	2458325	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	312	Flower visitation	2018	7	25	206	2458325	2	2018	7	25	206	2458325	5
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	312	Flower visitation	2018	8	8	220	2458339	7	2018	8	8	220	2458339	56
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	457	Insect consumption	2018	7	18	199	2458318	2	2018	7	18	199	2458318	1
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	457	Insect consumption	2018	8	1	213	2458332	2	2018	8	8	220	2458339	56
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	458	Individuals at a feeding station	2018	2	27	58	2458177	5	2018	2	27	58	2458177	2
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	542	Feeding (or foraging)	2018	6	8	159	2458278	1	2018	6	8	159	2458278	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	542	Feeding (or foraging)	2018	7	18	199	2458318	2	2018	7	18	199	2458318	1
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	542	Feeding (or foraging)	2018	7	23	204	2458323	4	2018	7	23	204	2458323	2
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	542	Feeding (or foraging)	2018	8	8	220	2458339	9	2018	8	8	220	2458339	56
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2018	1	30	30	2458149	5	2018	5	23	143	2458262	7
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2018	6	6	157	2458276	7	2018	11	22	326	2458445	-9999
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	293	Calls or song (birds)	2018	2	20	51	2458170	21	2018	5	23	143	2458262	7
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	293	Calls or song (birds)	2018	6	6	157	2458276	7	2018	6	6	157	2458276	14
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	293	Calls or song (birds)	2018	11	7	311	2458430	140	2018	11	7	311	2458430	15
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	295	Territorial individuals (birds)	2018	2	20	51	2458170	21	2018	2	20	51	2458170	64
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	297	Nest building (birds)	2018	4	27	117	2458236	66	2018	4	27	117	2458236	5
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	297	Nest building (birds)	2018	6	13	164	2458283	7	2018	6	13	164	2458283	7
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	298	Occupied nest	2018	4	25	115	2458234	64	2018	4	25	115	2458234	2
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	298	Occupied nest	2018	5	2	122	2458241	5	2018	5	9	129	2458248	7
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	298	Occupied nest	2018	5	23	143	2458262	7	2018	5	23	143	2458262	7
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	298	Occupied nest	2018	6	6	157	2458276	7	2018	6	20	171	2458290	140
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	311	Nut gathering	2018	11	7	311	2458430	140	2018	11	7	311	2458430	15
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	312	Flower visitation	2018	1	30	30	2458149	5	2018	1	30	30	2458149	21
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	457	Insect consumption	2018	5	2	122	2458241	71	2018	5	2	122	2458241	14
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	542	Feeding (or foraging)	2018	3	4	63	2458182	12	2018	5	2	122	2458241	14
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2018	1	18	18	2458137	-9999	2018	9	7	250	2458369	6
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	292	Live individuals	2018	9	21	264	2458383	8	2018	12	21	355	2458474	-9999
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2018	2	22	53	2458172	28	2018	2	22	53	2458172	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2018	3	29	88	2458207	6	2018	9	28	271	2458390	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2018	10	19	292	2458411	7	2018	11	2	306	2458425	32
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	293	Calls or song (birds)	2018	12	14	348	2458467	7	2018	12	21	355	2458474	-9999
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	310	Fruit/seed consumption	2018	12	7	341	2458460	3	2018	12	7	341	2458460	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2018	1	18	18	2458137	-9999	2018	2	22	53	2458172	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2018	3	23	82	2458201	8	2018	3	29	88	2458207	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2018	5	18	138	2458257	8	2018	5	18	138	2458257	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2018	6	22	173	2458292	28	2018	6	22	173	2458292	63
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2018	9	28	271	2458390	7	2018	9	28	271	2458390	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	457	Insect consumption	2018	10	19	292	2458411	7	2018	10	26	299	2458418	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	542	Feeding (or foraging)	2018	1	18	18	2458137	-9999	2018	2	22	53	2458172	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	542	Feeding (or foraging)	2018	3	23	82	2458201	8	2018	3	29	88	2458207	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	542	Feeding (or foraging)	2018	4	22	112	2458231	9	2018	4	22	112	2458231	4
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	542	Feeding (or foraging)	2018	5	18	138	2458257	8	2018	5	18	138	2458257	7
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	542	Feeding (or foraging)	2018	6	22	173	2458292	28	2018	6	22	173	2458292	63
6099	34.119007	-118.760071	245	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72367	542	Feeding (or foraging)	2018	9	28	271	2458390	7	2018	9	28	271	2458390	7
